All calculations,Busbar WTG1 HV,Busbar WTG1 LV,Busbar WTG2 HV,Busbar WTG2 LV,Busbar WTG3 HV,Busbar WTG3 LV,Drilling AC SWBD\Drilling AC Bus A,Drilling AC SWBD\Drilling AC Bus B,Main SWBD\Main Bus A,Main SWBD\Main Bus B,SG Terminal 1,SG Terminal 2,SG Terminal 3,Terminal AC High Drilling A,Terminal AC High Drilling B,Terminal AC High PEC_VSDc_GEX_01,Terminal AC High PEC_VSDc_GEX_02,Terminal AC High PEC_VSDc_GEX_03,Terminal AC High PEC_VSDc_OEX_01,Terminal AC High PEC_VSDc_OEX_02,Terminal AC High PEC_VSDc_REC,Terminal AC High PEC_VSDc_WIN_01,Terminal AC High PEC_VSDc_WIN_02,Terminal AC Low Drilling A,Terminal AC Low Drilling B,Terminal AC Low PEC_VSDc_GEX_01,Terminal AC Low PEC_VSDc_GEX_02,Terminal AC Low PEC_VSDc_GEX_03,Terminal AC Low PEC_VSDc_OEX_01,Terminal AC Low PEC_VSDc_OEX_02,Terminal AC Low PEC_VSDc_REC,Terminal AC Low PEC_VSDc_WIN_01,Terminal AC Low PEC_VSDc_WIN_02,Terminal AC Low PEC_VSDc_WIN_03,Terminal ACO_01,Terminal ACO_02,Terminal SWL_01,Terminal TRA_UTL400_01,Terminal TRA_UTL400_02,Terminal TRA_UTL690_01,Terminal TRA_UTL690_02,Terminal WindPark,Utility400 SWBD/BusA,Utility400 SWBD/BusB,Utility690 SWBD\Utility690 Bus A,Utility690 SWBD\Utility690 Bus B
"Time in s","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u."
4.9226,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0198,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0199,0.9854,0.0432,1.0196,0.0432,1.0243,0.9763,0.0432,0.9933,0.0432
4.9326,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0198,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0199,0.9854,0.0429,1.0196,0.0429,1.0243,0.9763,0.0429,0.9933,0.0429
4.9426,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0198,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0199,0.9854,0.0426,1.0196,0.0426,1.0243,0.9763,0.0426,0.9933,0.0426
4.9526,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0198,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0199,0.9854,0.0423,1.0196,0.0423,1.0243,0.9763,0.0423,0.9933,0.0423
4.9626,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0198,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0199,0.9854,0.0421,1.0196,0.0421,1.0243,0.9763,0.0420,0.9933,0.0421
4.9726,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0199,0.9854,0.0418,1.0196,0.0418,1.0243,0.9763,0.0418,0.9933,0.0418
4.9826,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0199,0.9854,0.0415,1.0196,0.0415,1.0243,0.9763,0.0415,0.9933,0.0415
4.9926,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0412,1.0196,0.0412,1.0243,0.9763,0.0412,0.9933,0.0412
5.0026,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0409,1.0196,0.0409,1.0243,0.9763,0.0409,0.9933,0.0409
5.0126,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0407,1.0196,0.0407,1.0243,0.9763,0.0407,0.9933,0.0407
5.0226,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0404,1.0196,0.0404,1.0243,0.9763,0.0404,0.9933,0.0404
5.0326,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0401,1.0196,0.0401,1.0243,0.9763,0.0401,0.9933,0.0401
5.0426,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0399,1.0196,0.0399,1.0243,0.9763,0.0399,0.9933,0.0399
5.0526,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0396,1.0196,0.0396,1.0243,0.9763,0.0396,0.9933,0.0396
5.0626,1.0248,1.0247,1.0249,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0393,1.0196,0.0393,1.0243,0.9763,0.0393,0.9933,0.0393
5.0726,1.0248,1.0247,1.0248,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0391,1.0196,0.0391,1.0243,0.9763,0.0391,0.9933,0.0391
5.0826,1.0248,1.0247,1.0248,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0388,1.0196,0.0388,1.0243,0.9763,0.0388,0.9933,0.0388
5.0926,1.0248,1.0247,1.0248,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0386,1.0196,0.0386,1.0243,0.9763,0.0386,0.9933,0.0386
5.1026,1.0248,1.0247,1.0248,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0201,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0383,1.0196,0.0383,1.0243,0.9763,0.0383,0.9933,0.0383
5.1126,1.0248,1.0247,1.0248,1.0247,1.0249,1.0247,1.0201,1.0201,1.0201,1.0201,1.0202,1.0202,1.0202,1.0201,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0381,1.0195,0.0381,1.0243,0.9763,0.0380,0.9933,0.0381
5.1226,1.0248,1.0247,1.0248,1.0247,1.0249,1.0247,1.0201,1.0200,1.0201,1.0201,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0378,1.0195,0.0378,1.0243,0.9763,0.0378,0.9933,0.0378
5.1326,1.0248,1.0247,1.0248,1.0247,1.0249,1.0247,1.0200,1.0200,1.0201,1.0201,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0376,1.0195,0.0376,1.0243,0.9763,0.0375,0.9933,0.0376
5.1426,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0201,1.0201,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0373,1.0195,0.0373,1.0243,0.9763,0.0373,0.9933,0.0373
5.1526,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0201,1.0201,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0371,1.0195,0.0371,1.0243,0.9763,0.0370,0.9933,0.0371
5.1626,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0201,1.0201,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0368,1.0195,0.0368,1.0243,0.9763,0.0368,0.9933,0.0368
5.1726,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9854,0.0366,1.0195,0.0366,1.0243,0.9763,0.0366,0.9933,0.0366
5.1826,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0363,1.0195,0.0363,1.0243,0.9763,0.0363,0.9933,0.0363
5.1926,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0361,1.0195,0.0361,1.0243,0.9763,0.0361,0.9933,0.0361
5.2026,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0359,1.0195,0.0359,1.0243,0.9763,0.0358,0.9933,0.0359
5.2126,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0356,1.0195,0.0356,1.0243,0.9763,0.0356,0.9933,0.0356
5.2226,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0354,1.0195,0.0354,1.0243,0.9763,0.0354,0.9933,0.0354
5.2326,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0351,1.0195,0.0352,1.0243,0.9763,0.0351,0.9933,0.0352
5.2426,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0349,1.0195,0.0349,1.0243,0.9763,0.0349,0.9933,0.0349
5.2526,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0347,1.0195,0.0347,1.0243,0.9763,0.0347,0.9933,0.0347
5.2626,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0345,1.0195,0.0345,1.0242,0.9763,0.0344,0.9933,0.0345
5.2726,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0342,1.0195,0.0342,1.0242,0.9763,0.0342,0.9933,0.0342
5.2826,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0340,1.0195,0.0340,1.0242,0.9763,0.0340,0.9933,0.0340
5.2926,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0338,1.0195,0.0338,1.0242,0.9763,0.0338,0.9933,0.0338
5.3026,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0336,1.0195,0.0336,1.0242,0.9763,0.0336,0.9933,0.0336
5.3126,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0333,1.0195,0.0333,1.0242,0.9763,0.0333,0.9933,0.0333
5.3226,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0331,1.0195,0.0331,1.0242,0.9763,0.0331,0.9933,0.0331
5.3326,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0329,1.0195,0.0329,1.0242,0.9763,0.0329,0.9933,0.0329
5.3426,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0327,1.0195,0.0327,1.0242,0.9763,0.0327,0.9933,0.0327
5.3526,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0325,1.0195,0.0325,1.0242,0.9763,0.0325,0.9933,0.0325
5.3626,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0323,1.0195,0.0323,1.0242,0.9763,0.0323,0.9933,0.0323
5.3726,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0321,1.0195,0.0321,1.0242,0.9763,0.0320,0.9933,0.0321
5.3826,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0318,1.0195,0.0318,1.0242,0.9763,0.0318,0.9933,0.0318
5.3926,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0316,1.0195,0.0316,1.0242,0.9763,0.0316,0.9933,0.0316
5.4026,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0314,1.0195,0.0314,1.0242,0.9763,0.0314,0.9933,0.0314
5.4126,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0156,1.0156,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0312,1.0195,0.0312,1.0242,0.9763,0.0312,0.9933,0.0312
5.4226,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0155,1.0155,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0310,1.0195,0.0310,1.0242,0.9763,0.0310,0.9933,0.0310
5.4326,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0155,1.0155,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0308,1.0195,0.0308,1.0242,0.9763,0.0308,0.9933,0.0308
5.4426,1.0248,1.0247,1.0248,1.0247,1.0248,1.0247,1.0200,1.0200,1.0200,1.0200,1.0202,1.0202,1.0202,1.0200,1.0200,1.0197,1.0185,1.0185,1.0200,1.0199,1.0191,1.0195,1.0195,1.0200,1.0200,1.0168,1.0155,1.0155,1.0182,1.0181,1.0155,1.0165,1.0165,1.0165,1.0198,1.0198,1.0198,0.9853,0.0306,1.0195,0.0306,1.0242,0.9763,0.0306,0.9933,0.0306
